record_type,source_index,task,event,phase,start,end,start_exact_decimal,end_exact_decimal,parameter_start,parameter_end,mode,relay,endpoint_semantics
interval,403,Q3-018,6,巡航,5213.624900477253,5217.649494575883,5213.624900477252153794808778676895236466790338292567877309888189643266974474884809637961254975759502,5217.649494575883000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4525166146514135747802916903419030548547449270280012528453635700911139790790154778055855139388144009,0.4625617516180209940109370908664906480341755100170709599594661464030087496260266085455589691328765790,direct,,open; exact instants in boundary supplement
interval,404,Q3-018,6,巡航,5217.649494575883,5327.059846557662,5217.649494575883000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5327.059846557662000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4625617516180209940109370908664906480341755100170709599594661464030087496260266085455589691328765790,0.7356431964264770913896243953575967755211200190004687352438456565939325233141135885447440601722715381,direct,,open; exact instants in boundary supplement
interval,405,Q3-018,6,巡航,5327.059846557662,5432.974662366713,5327.059846557662000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5432.974662366713,0.7356431964264770913896243953575967755211200190004687352438456565939325233141135885447440601722715381,1,direct,,open; exact instants in boundary supplement
interval,406,Q3-018,7,下降,5432.974662366713,5470.708339527427,5432.974662366713,5470.708339527427000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.2124169130230991845768644851688581956217480434542665688874865318535564430564164575416347741645885974,direct,,open; exact instants in boundary supplement
interval,407,Q3-018,7,下降,5470.708339527427,5594.470044693941,5470.708339527427000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5594.470044693941000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.2124169130230991845768644851688581956217480434542665688874865318535564430564164575416347741645885974,0.9091176148915201370959997100746318243426337275561751097117719723747565843396645764120279238396346727,direct,,open; exact instants in boundary supplement
interval,408,Q3-018,7,下降,5594.470044693941,5609.8041484506975,5594.470044693941000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5609.804148450697500000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9091176148915201370959997100746318243426337275561751097117719723747565843396645764120279238396346727,0.9954389922148345355455189359228617721362887912727615609322167148104291195386576495941247177365075469,direct,,open; exact instants in boundary supplement
interval,409,Q3-018,7,下降,5609.8041484506975,5610.614364515151,5609.804148450697500000000000000000000000000000000000000000000000000000000000000000000000000000000000,5610.614364515151,0.9954389922148345355455189359228617721362887912727615609322167148104291195386576495941247177365075469,1,direct,,open; exact instants in boundary supplement
interval,410,Q3-017,1,爬升,5092.271620470085,5093.081836534538,5092.271620470085,5093.081836534538000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.008260452986583943926019290661472653678356115351749783296508581402499403112299532616906405962682304693,direct,,open; exact instants in boundary supplement
interval,411,Q3-017,1,爬升,5093.081836534538,5190.355353380241,5093.081836534538000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5190.355353380241,0.008260452986583943926019290661472653678356115351749783296508581402499403112299532616906405962682304693,1,direct,,open; exact instants in boundary supplement
interval,412,Q3-017,2,巡航,5190.355353380241,5453.3767569349475,5190.355353380241,5453.376756934947500000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.4883360709485323174850172540890359443916525825598902283958589783801375123893740182370617742259800726,direct,,open; exact instants in boundary supplement
interval,413,Q3-017,2,巡航,5453.3767569349475,5453.680732595166,5453.376756934947500000000000000000000000000000000000000000000000000000000000000000000000000000000000,5453.680732595166225176447749734929908241120664372475846580619520163788540550795107002117503936325356,0.4883360709485323174850172540890359443916525825598902283958589783801375123893740182370617742259800726,0.4889004443324813672359963508686205797078706249668508564110862955550099494535577285050588813366169294,direct,,open; exact instants in boundary supplement
interval,414,Q3-017,2,巡航,5453.680732595166,5470.708339527427,5453.680732595166225176447749734929908241120664372475846580619520163788540550795107002117503936325356,5470.708339527427000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4889004443324813672359963508686205797078706249668508564110862955550099494535577285050588813366169294,0.5205145812604166623395433709958644373460403258202345167517000120858111745634400113026022140461497401,direct,,open; exact instants in boundary supplement
interval,415,Q3-017,2,巡航,5470.708339527427,5475.2597878743,5470.708339527427000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5475.259787874300000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5205145812604166623395433709958644373460403258202345167517000120858111745634400113026022140461497401,0.5289649825311819199675739271009365891304236595931469811987268222576146998133509425151342002795181445,direct,,open; exact instants in boundary supplement
interval,416,Q3-017,2,巡航,5475.2597878743,5480.730540481388,5475.259787874300000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5480.730540481387501947055761579838945393799943785607862087007940529457971201663405231624804647744982,0.5289649825311819199675739271009365891304236595931469811987268222576146998133509425151342002795181445,0.5391222009064571649294671965326030325759639844787259589452335777081737604240633068176627499266882278,direct,,open; exact instants in boundary supplement
interval,417,Q3-017,2,巡航,5480.730540481388,5713.944876616903,5480.730540481387501947055761579838945393799943785607862087007940529457971201663405231624804647744982,5713.944876616903000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5391222009064571649294671965326030325759639844787259589452335777081737604240633068176627499266882278,0.9721172768132752020726741319882681549126595461237393847756547700298273735396681708600290865810847702,relay,R-005,open; exact instants in boundary supplement
interval,418,Q3-017,2,巡航,5713.944876616903,5728.962716632806,5713.944876616903000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5728.962716632806,0.9721172768132752020726741319882681549126595461237393847756547700298273735396681708600290865810847702,1,relay,R-005,open; exact instants in boundary supplement
interval,419,Q3-017,3,下降,5728.962716632806,5742.654119716034,5728.962716632806,5742.654119716034000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.2684343241511656156322100130118064543024222582857020795969971090466798286615075764333740419554273974,relay,R-005,open; exact instants in boundary supplement
interval,420,Q3-017,3,下降,5742.654119716034,5779.967382770501,5742.654119716034000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5779.967382770501,0.2684343241511656156322100130118064543024222582857020795969971090466798286615075764333740419554273974,1,relay,R-005,open; exact instants in boundary supplement
interval,421,Q3-017,4,交接,5779.967382770501,6139.967382770501,5779.967382770501,6139.967382770501,0,1,relay,R-005,open; exact instants in boundary supplement
interval,422,Q3-017,5,爬升,6139.967382770501,6169.817993214076,6139.967382770501,6169.817993214076000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.7315656758488686949541052782954107317380221506270238093395603565561871673465288056629900508364192592,relay,R-005,open; exact instants in boundary supplement
interval,423,Q3-017,5,爬升,6169.817993214076,6180.771115680657,6169.817993214076000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6180.771115680657,0.7315656758488686949541052782954107317380221506270238093395603565561871673465288056629900508364192592,1,relay,R-005,open; exact instants in boundary supplement
interval,424,Q3-017,6,巡航,6180.771115680657,6195.788955696561,6180.771115680657,6195.788955696561000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.02788272318672665456737245251731097580625787582390046084931924724837392228281595236684610453509064563,relay,R-005,open; exact instants in boundary supplement
interval,425,Q3-017,6,巡航,6195.788955696561,6241.9722867906385,6195.788955696561000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6241.972286790638500000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.02788272318672665456737245251731097580625787582390046084931924724837392228281595236684610453509064563,0.1136285451806623491822669601692406592756804419883836032319593359322868935979658353063208287515725623,relay,R-005,open; exact instants in boundary supplement
interval,426,Q3-017,6,巡航,6241.9722867906385,6429.003291832076,6241.972286790638500000000000000000000000000000000000000000000000000000000000000000000000000000000000,6429.003291832075498052944238420161054606200056214392137912992059470542028798336594768375195352255018,0.1136285451806623491822669601692406592756804419883836032319593359322868935979658353063208287515725623,0.4608777990935428350705328034673969674240360155212740410547664222918262395759366931823372500733117722,relay,R-005,open; exact instants in boundary supplement
interval,427,Q3-017,6,巡航,6429.003291832076,6434.474044439163,6429.003291832075498052944238420161054606200056214392137912992059470542028798336594768375195352255018,6434.474044439163000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4608777990935428350705328034673969674240360155212740410547664222918262395759366931823372500733117722,0.4710350174688180800324260728990634108695763404068530188012731777423853001866490574848657997204818555,direct,,open; exact instants in boundary supplement
interval,428,Q3-017,6,巡航,6434.474044439163,6439.025492786036,6434.474044439163000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6439.025492786036000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4710350174688180800324260728990634108695763404068530188012731777423853001866490574848657997204818555,0.4794854187395833376604566290041355626539596741797654832482999879141888254365599886973977859538502599,direct,,open; exact instants in boundary supplement
interval,429,Q3-017,6,巡航,6439.025492786036,6456.053099718297,6439.025492786036000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6456.053099718296774823552250265070091758879335627524153419380479836211459449204892997882496063674644,0.4794854187395833376604566290041355626539596741797654832482999879141888254365599886973977859538502599,0.5110995556675186327640036491313794202921293750331491435889137044449900505464422714949411186633830707,direct,,open; exact instants in boundary supplement
interval,430,Q3-017,6,巡航,6456.053099718297,6456.357075378515,6456.053099718296774823552250265070091758879335627524153419380479836211459449204892997882496063674644,6456.357075378515000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5110995556675186327640036491313794202921293750331491435889137044449900505464422714949411186633830707,0.5116639290514667541949594536581744902488887064662898487916540129807618396993839201495006302159322195,direct,,open; exact instants in boundary supplement
interval,431,Q3-017,6,巡航,6456.357075378515,6719.378478933222,6456.357075378515000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6719.378478933222,0.5116639290514667541949594536581744902488887064662898487916540129807618396993839201495006302159322195,1,direct,,open; exact instants in boundary supplement
interval,432,Q3-017,7,下降,6719.378478933222,6841.983145070918,6719.378478933222,6841.983145070918,0,1,direct,,open; exact instants in boundary supplement
interval,433,Q3-026,1,爬升,5012.29854866732,5012.973728721031,5012.298548667320,5012.973728721031000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.004666023617301594867609274651675885289245662965994396946025404350069470978315566332330400937916110582,direct,,open; exact instants in boundary supplement
interval,434,Q3-026,1,爬升,5012.973728721031,5156.999928061851,5012.973728721031000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5156.999928061851,0.004666023617301594867609274651675885289245662965994396946025404350069470978315566332330400937916110582,1,direct,,open; exact instants in boundary supplement
interval,435,Q3-026,2,巡航,5156.999928061851,5248.726463748878,5156.999928061851,5248.726463748878000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.1894177878150332238773101067047228159655285751163685509051262993995996108421439320983715658281557305,direct,,open; exact instants in boundary supplement
interval,436,Q3-026,2,巡航,5248.726463748878,5409.417458769113,5248.726463748878000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5409.417458769113000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.1894177878150332238773101067047228159655285751163685509051262993995996108421439320983715658281557305,0.5212490574749238099407024127993684343417884366848589559478694464448259311337268568924369383635135883,direct,,open; exact instants in boundary supplement
interval,437,Q3-026,2,巡航,5409.417458769113,5410.110715187363,5409.417458769113000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5410.110715187363122191536931605621368722028815449237597375855894110477578377614816922175298512188784,0.5212490574749238099407024127993684343417884366848589559478694464448259311337268568924369383635135883,0.5226806508099382449388802841448294325803619567618978393370683358398520004986575298429307600651354239,direct,,open; exact instants in boundary supplement
interval,438,Q3-026,2,巡航,5410.110715187363,5418.999039339885,5410.110715187363122191536931605621368722028815449237597375855894110477578377614816922175298512188784,5418.999039339885000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5226806508099382449388802841448294325803619567618978393370683358398520004986575298429307600651354239,0.5410352816236226069223218737024627123192230785040139124848505747550736709023397738253229888145588738,direct,,open; exact instants in boundary supplement
interval,439,Q3-026,2,巡航,5418.999039339885,5419.304199703157,5418.999039339885000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5419.304199703156875769550280208562350005308786105868192237657268910214891626910349530103321201158564,0.5410352816236226069223218737024627123192230785040139124848505747550736709023397738253229888145588738,0.5416654460630277434836559665098316209782439548874164018558168546769815989660492634143296278766942752,direct,,open; exact instants in boundary supplement
interval,440,Q3-026,2,巡航,5419.304199703157,5421.461962068619,5419.304199703156875769550280208562350005308786105868192237657268910214891626910349530103321201158564,5421.461962068619000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5416654460630277434836559665098316209782439548874164018558168546769815989660492634143296278766942752,0.5461212839602631277496227919069391453975694670445727926728957164571349094660809102177433500017762274,relay,R-002,open; exact instants in boundary supplement
interval,441,Q3-026,2,巡航,5421.461962068619,5470.708339527427,5421.461962068619000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5470.708339527427000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5461212839602631277496227919069391453975694670445727926728957164571349094660809102177433500017762274,0.6478163911207401305633248992557296039819152353889065106369047333121542387873470089975533184983168682,relay,R-002,open; exact instants in boundary supplement
interval,442,Q3-026,2,巡航,5470.708339527427,5512.095451959467,5470.708339527427000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5512.095451959467000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6478163911207401305633248992557296039819152353889065106369047333121542387873470089975533184983168682,0.7332819025151470213411470282444521017988676928168593693545033387132185128145546879317369045370826267,relay,R-002,open; exact instants in boundary supplement
interval,443,Q3-026,2,巡航,5512.095451959467,5641.255059246247,5512.095451959467000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5641.255059246247,0.7332819025151470213411470282444521017988676928168593693545033387132185128145546879317369045370826267,1,relay,R-002,open; exact instants in boundary supplement
interval,444,Q3-026,3,下降,5641.255059246247,5730.576714519684,5641.255059246247,5730.576714519684,0,1,relay,R-002,open; exact instants in boundary supplement
interval,445,Q3-026,4,交接,5730.576714519684,5940.576714519684,5730.576714519684,5940.576714519684,0,1,relay,R-002,open; exact instants in boundary supplement
interval,446,Q3-026,5,爬升,5940.576714519684,6015.011427247548,5940.576714519684,6015.011427247548,0,1,relay,R-002,open; exact instants in boundary supplement
interval,447,Q3-026,6,巡航,6015.011427247548,6144.171034534328,6015.011427247548,6144.171034534328000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.2667180974848524278787366464815931885267595870145382361127324696855312634516971005791932636114876804,relay,R-002,open; exact instants in boundary supplement
interval,448,Q3-026,6,巡航,6144.171034534328,6234.804524425177,6144.171034534328000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6234.804524425177000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.2667180974848524278787366464815931885267595870145382361127324696855312634516971005791932636114876804,0.4538787160397380000056631966031883377937029645553813542243734004443377143654167259286308976433710691,relay,R-002,open; exact instants in boundary supplement
interval,449,Q3-026,6,巡航,6234.804524425177,6236.962286790638,6234.804524425177000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6236.962286790638582565003656763694166338724704062510829518387843673383252556234973488297712749578022,0.4538787160397380000056631966031883377937029645553813542243734004443377143654167259286308976433710691,0.4583345539369722565163440334901683790217560451125835981441831453230184010339507365856703721233057248,relay,R-002,open; exact instants in boundary supplement
interval,450,Q3-026,6,巡航,6236.962286790638,6237.26744715391,6236.962286790638582565003656763694166338724704062510829518387843673383252556234973488297712749578022,6237.267447153910000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4583345539369722565163440334901683790217560451125835981441831453230184010339507365856703721233057248,0.4589647183763764453030675530734856631099040728171923462484245374548840052805382749331871998629273789,direct,,open; exact instants in boundary supplement
interval,451,Q3-026,6,巡航,6237.26744715391,6241.9722867906385,6237.267447153910000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6241.972286790638500000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4589647183763764453030675530734856631099040728171923462484245374548840052805382749331871998629273789,0.4686803400265205477815157947200601411924018831811710219071310306330874155349952912271640406915680825,direct,,open; exact instants in boundary supplement
interval,452,Q3-026,6,巡航,6241.9722867906385,6246.155771306432,6241.972286790638500000000000000000000000000000000000000000000000000000000000000000000000000000000000,6246.155771306432355127812258456133692397687039721329822262187343991683084554049343225824202830281373,0.4686803400265205477815157947200601411924018831811710219071310306330874155349952912271640406915680825,0.4773193491900617550611197158551705674196380432381021606629316641601479995013424701570692399348645761,direct,,open; exact instants in boundary supplement
interval,453,Q3-026,6,巡航,6246.155771306432,6246.849027724683,6246.155771306432355127812258456133692397687039721329822262187343991683084554049343225824202830281373,6246.849027724683000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4773193491900617550611197158551705674196380432381021606629316641601479995013424701570692399348645761,0.4787509425250772664527602647082956059965514648125719075611739423395850576013979997115921380855364535,direct,,open; exact instants in boundary supplement
interval,454,Q3-026,6,巡航,6246.849027724683,6407.540022744918,6246.849027724683000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6407.540022744918000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4787509425250772664527602647082956059965514648125719075611739423395850576013979997115921380855364535,0.8105822121849671672755669970503364112933046377297931092371623007872579118252688226718157476906221807,direct,,open; exact instants in boundary supplement
interval,455,Q3-026,6,巡航,6407.540022744918,6439.025492786036,6407.540022744918000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6439.025492786036000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.8105822121849671672755669970503364112933046377297931092371623007872579118252688226718157476906221807,0.8756005630780397099604479185217415593441516300249929037474285089767803105223239050834446168714484163,direct,,open; exact instants in boundary supplement
interval,456,Q3-026,6,巡航,6439.025492786036,6499.266558431945,6439.025492786036000000000000000000000000000000000000000000000000000000000000000000000000000000000000,6499.266558431945,0.8756005630780397099604479185217415593441516300249929037474285089767803105223239050834446168714484163,1,direct,,open; exact instants in boundary supplement
interval,457,Q3-026,7,下降,6499.266558431945,6672.908213705382,6499.266558431945,6672.908213705382,0,1,direct,,open; exact instants in boundary supplement
interval,458,Q3-M002,1,爬升,7142.641765014501,7200.78440905747,7142.641765014501,7200.784409057470,0,1,direct,,open; exact instants in boundary supplement
interval,459,Q3-M002,2,巡航,7200.78440905747,7404.385982891802,7200.784409057470,7404.385982891802,0,1,direct,,open; exact instants in boundary supplement
interval,460,Q3-M002,3,下降,7404.385982891802,7448.914287945513,7404.385982891802,7448.914287945513,0,1,direct,,open; exact instants in boundary supplement
interval,461,Q3-M002,4,交接,7448.914287945513,7700.914287945512,7448.914287945513,7700.914287945512,0,1,direct,,open; exact instants in boundary supplement
interval,462,Q3-M002,5,爬升,7700.914287945512,7709.5612123303,7700.914287945512,7709.561212330300000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.1635964740051181014576496377253443115778977494830116801653395824854860976106375215925007020630386013,direct,,open; exact instants in boundary supplement
interval,463,Q3-M002,5,爬升,7709.5612123303,7753.769488140826,7709.561212330300000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7753.769488140826,0.1635964740051181014576496377253443115778977494830116801653395824854860976106375215925007020630386013,1,direct,,open; exact instants in boundary supplement
interval,464,Q3-M002,6,巡航,7753.769488140826,7787.054024463989,7753.769488140826,7787.054024463989188027004541600413199204260321332098840117794178068347958908648657877927522399558319,0,0.1705007746856046136701881658686300256456777754581883996217407066263515122036131144879687897366779127,direct,,open; exact instants in boundary supplement
interval,465,Q3-M002,6,巡航,7787.054024463989,7787.806014721408,7787.054024463989188027004541600413199204260321332098840117794178068347958908648657877927522399558319,7787.806014721408644940345047571662791013186006762474175089237422184183655618123015862208039585395663,0.1705007746856046136701881658686300256456777754581883996217407066263515122036131144879687897366779127,0.1743528614384796425031072421795400441399930427719333508623580027338442505179729208203521921973937667,direct,,open; exact instants in boundary supplement
interval,466,Q3-M002,6,巡航,7787.806014721408,7841.971016798739,7787.806014721408644940345047571662791013186006762474175089237422184183655618123015862208039585395663,7841.971016798739000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.1743528614384796425031072421795400441399930427719333508623580027338442505179729208203521921973937667,0.4518142845259726054687095185778815490323432117227241601927701504913908115552511967977431427241662938,direct,,open; exact instants in boundary supplement
interval,467,Q3-M002,6,巡航,7841.971016798739,7842.3669702576235,7841.971016798739000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7842.366970257623233661228275386387726120351715445051131359161495971270094196535023699706209535413742,0.4518142845259726054687095185778815490323432117227241601927701504913908115552511967977431427241662938,0.4538425648908766253087642319899153727361405920333650063894872775191929347337745337503915463663367621,direct,,open; exact instants in boundary supplement
interval,468,Q3-M002,6,巡航,7842.3669702576235,7849.20347497953,7842.366970257623233661228275386387726120351715445051131359161495971270094196535023699706209535413742,7849.203474979530000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4538425648908766253087642319899153727361405920333650063894872775191929347337745337503915463663367621,0.4888627117816031561197647106389594028206044766758634994072534141132573654362136117424049357864593253,relay,R-003,open; exact instants in boundary supplement
interval,469,Q3-M002,6,巡航,7849.20347497953,7863.572060918397,7849.203474979530000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7863.572060918397000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.4888627117816031561197647106389594028206044766758634994072534141132573654362136117424049357864593253,0.5624661115684471028077753564322740235156768504424810351697365265872421874265361592142021065054692516,relay,R-003,open; exact instants in boundary supplement
interval,470,Q3-M002,6,巡航,7863.572060918397,7865.434843175004,7863.572060918397000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7865.434843175004000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5624661115684471028077753564322740235156768504424810351697365265872421874265361592142021065054692516,0.5720082549451317815123406447500458454321158075164635915908702023934198753596188458827755555888833048,relay,R-003,open; exact instants in boundary supplement
interval,471,Q3-M002,6,巡航,7865.434843175004,7866.023791996575,7865.434843175004000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7866.023791996575000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5720082549451317815123406447500458454321158075164635915908702023934198753596188458827755555888833048,0.5750251583309286365177738693750315368068730727247062778399888363711620875903181875855045858055954160,relay,R-003,open; exact instants in boundary supplement
interval,472,Q3-M002,6,巡航,7866.023791996575,7867.679142726413,7866.023791996575000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7867.679142726413000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5750251583309286365177738693750315368068730727247062778399888363711620875903181875855045858055954160,0.5835047291163971455004014671799408019549024124982427337780080434742054075593229470236034221838244728,relay,R-003,open; exact instants in boundary supplement
interval,473,Q3-M002,6,巡航,7867.679142726413,7884.372619102467,7867.679142726413000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7884.372619102467000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.5835047291163971455004014671799408019549024124982427337780080434742054075593229470236034221838244728,0.6690174316722774171271312912882579537884358446425195043758814980419957612269933509167740385844993533,relay,R-003,open; exact instants in boundary supplement
interval,474,Q3-M002,6,巡航,7884.372619102467,7902.132448888204,7884.372619102467000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7902.132448888204000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6690174316722774171271312912882579537884358446425195043758814980419957612269933509167740385844993533,0.7599925531927583875643859191275557778155036784606859526686931131735322395520839133145861064223758160,relay,R-003,open; exact instants in boundary supplement
interval,475,Q3-M002,6,巡航,7902.132448888204,7912.61944232618,7902.132448888204000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7912.619442326180000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.7599925531927583875643859191275557778155036784606859526686931131735322395520839133145861064223758160,0.8137124094027857734003971591550014577590611157560758064932489769237139761449953607073127248744250346,relay,R-006,open; exact instants in boundary supplement
interval,476,Q3-M002,6,巡航,7912.61944232618,7948.985822990555,7912.619442326180000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7948.985822990555,0.8137124094027857734003971591550014577590611157560758064932489769237139761449953607073127248744250346,1,relay,R-006,open; exact instants in boundary supplement
interval,477,Q3-M002,7,下降,7948.985822990555,7964.927794482285,7948.9858229905550,7964.927794482285000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.2632034774797564993041573805351477659769644015998435257510178755037002487343173805722298130793892473,relay,R-006,open; exact instants in boundary supplement
interval,478,Q3-M002,7,下降,7964.927794482285,8009.5548232346955,7964.927794482285000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8009.5548232346955,0.2632034774797564993041573805351477659769644015998435257510178755037002487343173805722298130793892473,1,relay,R-006,open; exact instants in boundary supplement
interval,479,Q3-M002,8,交接,8009.5548232346955,8405.554823234696,8009.5548232346955,8405.5548232346960,0,1,relay,R-006,open; exact instants in boundary supplement
interval,480,Q3-M002,9,爬升,8405.554823234696,8441.256446236624,8405.554823234696,8441.256446236624000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.6791983404638709617488978354286690979621334710613292114019459033662233237159062830347472127730330566,relay,R-006,open; exact instants in boundary supplement
interval,481,Q3-M002,9,爬升,8441.256446236624,8458.119178703446,8441.256446236624000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8458.119178703446,0.6791983404638709617488978354286690979621334710613292114019459033662233237159062830347472127730330566,1,relay,R-006,open; exact instants in boundary supplement
interval,482,Q3-M002,10,巡航,8458.119178703446,8498.926095359013,8458.119178703446,8498.926095359013000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0.1159157138312296684496248647264542203811614138378466229922450134574416784103465987970737170363220569,relay,R-006,open; exact instants in boundary supplement
interval,483,Q3-M002,10,巡航,8498.926095359013,8501.073073840424,8498.926095359013000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8501.073073840424000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.1159157138312296684496248647264542203811614138378466229922450134574416784103465987970737170363220569,0.1220143991436641755831213551948379427655152357618157777992276809658926724251320379100089911796468056,relay,R-006,open; exact instants in boundary supplement
interval,484,Q3-M002,10,巡航,8501.073073840424,8503.220052321836,8501.073073840424000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8503.220052321836000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.1220143991436641755831213551948379427655152357618157777992276809658926724251320379100089911796468056,0.1281130844561015233064818048188977155785671024689312511631175950113517401322956414347595134450866956,relay,R-006,open; exact instants in boundary supplement
interval,485,Q3-M002,10,巡航,8503.220052321836,8518.615936911116,8503.220052321836000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8518.615936911116000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.1281130844561015233064818048188977155785671024689312511631175950113517401322956414347595134450866956,0.1718464781670952598667470399872628468882724441228969086433665544349206019728097552267210081540918296,relay,R-006,open; exact instants in boundary supplement
interval,486,Q3-M002,10,巡航,8518.615936911116,8546.6749052804,8518.615936911116000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8546.674905280400262515786346251692266974805991369591152549368526559236808099253024655056450230828543,0.1718464781670952598667470399872628468882724441228969086433665544349206019728097552267210081540918296,0.2515504993100346953100390543164612180995987091888599498019463687086862902314410005112851310135162008,relay,R-006,open; exact instants in boundary supplement
interval,487,Q3-M002,10,巡航,8546.6749052804,8546.978697926688,8546.674905280400262515786346251692266974805991369591152549368526559236808099253024655056450230828543,8546.978697926688000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.2515504993100346953100390543164612180995987091888599498019463687086862902314410005112851310135162008,0.2524134496218249714299307452849054742500870667025021740406588360340429707070446192643282475644113358,direct,,open; exact instants in boundary supplement
