panel,series,r,r_to,value,status
a,C-S004,0.3885,,5.380670473286572,energy_limited
a,C-S004,0.389,,4.8236938734092485,energy_limited
a,C-S004,0.3895,,4.236255170670941,energy_limited
a,C-S004,0.39,,3.6104966217281222,energy_limited
a,C-S004,0.3905,,2.9339004784068936,energy_limited
a,C-S004,0.391,,2.1837957973232256,energy_limited
a,C-S004,0.3915,,1.3079799290531227,energy_limited
a,C-S004,0.392,,0.011470440880366056,energy_limited
a,C-S008,0.2,,58.90416601183378,energy_limited
a,C-S008,0.2005,,58.8246901615388,energy_limited
a,C-S008,0.201,,58.74499849794343,energy_limited
a,C-S008,0.2015,,58.66509006724314,energy_limited
a,C-S008,0.202,,58.58496390940556,energy_limited
a,C-S008,0.2025,,58.50461905811364,energy_limited
a,C-S008,0.203,,58.424054540708376,energy_limited
a,C-S008,0.2035,,58.34326937813043,energy_limited
a,C-S008,0.204,,58.26226258486144,energy_limited
a,C-S008,0.2045,,58.181033168864325,energy_limited
a,C-S008,0.205,,58.09958013152314,energy_limited
a,C-S008,0.2055,,58.01790246758183,energy_limited
a,C-S008,0.206,,57.93599916508255,energy_limited
a,C-S008,0.2065,,57.853869205303056,energy_limited
a,C-S008,0.207,,57.77151156269344,energy_limited
a,C-S008,0.2075,,57.68892520481185,energy_limited
a,C-S008,0.208,,57.606109092259665,energy_limited
a,C-S008,0.2085,,57.52306217861568,energy_limited
a,C-S008,0.209,,57.43978341036963,energy_limited
a,C-S008,0.2095,,57.35627172685458,energy_limited
a,C-S008,0.21,,57.27252606017891,energy_limited
a,C-S008,0.2105,,57.18854533515688,energy_limited
a,C-S008,0.211,,57.1043284692389,energy_limited
a,C-S008,0.2115,,57.01987437244036,energy_limited
a,C-S008,0.212,,56.935181947269975,energy_limited
a,C-S008,0.2125,,56.85025008865687,energy_limited
a,C-S008,0.213,,56.76507768387712,energy_limited
a,C-S008,0.2135,,56.67966361247878,energy_limited
a,C-S008,0.214,,56.594006746206546,energy_limited
a,C-S008,0.2145,,56.50810594892493,energy_limited
a,C-S008,0.215,,56.421960076540884,energy_limited
a,C-S008,0.2155,,56.33556797692482,energy_limited
a,C-S008,0.216,,56.24892848983132,energy_limited
a,C-S008,0.2165,,56.162040446818,energy_limited
a,C-S008,0.217,,56.0749026711641,energy_limited
a,C-S008,0.2175,,55.98751397778731,energy_limited
a,C-S008,0.218,,55.89987317315991,energy_limited
a,C-S008,0.2185,,55.81197905522344,energy_limited
a,C-S008,0.219,,55.72383041330277,energy_limited
a,C-S008,0.2195,,55.6354260280183,energy_limited
a,C-S008,0.22,,55.54676467119748,energy_limited
a,C-S008,0.2205,,55.457845105784926,energy_limited
a,C-S008,0.221,,55.36866608575146,energy_limited
a,C-S008,0.2215,,55.27922635600159,energy_limited
a,C-S008,0.222,,55.18952465228007,energy_limited
a,C-S008,0.2225,,55.099559701076885,energy_limited
a,C-S008,0.223,,55.00933021953122,energy_limited
a,C-S008,0.2235,,54.91883491533374,energy_limited
a,C-S008,0.224,,54.828072486627754,energy_limited
a,C-S008,0.2245,,54.7370416219089,energy_limited
a,C-S008,0.225,,54.645740999923476,energy_limited
a,C-S008,0.2255,,54.55416928956521,energy_limited
a,C-S008,0.226,,54.46232514977077,energy_limited
a,C-S008,0.2265,,54.37020722941349,energy_limited
a,C-S008,0.227,,54.27781416719593,energy_limited
a,C-S008,0.2275,,54.18514459154056,energy_limited
a,C-S008,0.228,,54.09219712047917,energy_limited
a,C-S008,0.2285,,53.99897036154036,energy_limited
a,C-S008,0.229,,53.905462911635794,energy_limited
a,C-S008,0.2295,,53.811673356944326,energy_limited
a,C-S008,0.23,,53.71760027279486,energy_limited
a,C-S008,0.2305,,53.62324222354719,energy_limited
a,C-S008,0.231,,53.52859776247136,energy_limited
a,C-S008,0.2315,,53.43366543162488,energy_limited
a,C-S008,0.232,,53.33844376172847,energy_limited
a,C-S008,0.2325,,53.242931272039684,energy_limited
a,C-S008,0.233,,53.14712647022489,energy_limited
a,C-S008,0.2335,,53.05102785222904,energy_limited
a,C-S008,0.234,,52.95463390214377,energy_limited
a,C-S008,0.2345,,52.857943092073214,energy_limited
a,C-S008,0.235,,52.76095388199799,energy_limited
a,C-S008,0.2355,,52.66366471963714,energy_limited
a,C-S008,0.236,,52.566074040307676,energy_limited
a,C-S008,0.2365,,52.46818026678217,energy_limited
a,C-S008,0.237,,52.36998180914418,energy_limited
a,C-S008,0.2375,,52.27147706464133,energy_limited
a,C-S008,0.238,,52.17266441753614,energy_limited
a,C-S008,0.2385,,52.073542238954424,energy_limited
a,C-S008,0.239,,51.974108886731464,energy_limited
a,C-S008,0.2395,,51.87436270525574,energy_limited
a,C-S008,0.24,,51.774302025310035,energy_limited
a,C-S008,0.2405,,51.67392516391004,energy_limited
a,C-S008,0.241,,51.57323042414057,energy_limited
a,C-S008,0.2415,,51.472216094989,energy_limited
a,C-S008,0.242,,51.37088045117598,energy_limited
a,C-S008,0.2425,,51.269221752983476,energy_limited
a,C-S008,0.243,,51.16723824607994,energy_limited
a,C-S008,0.2435,,51.064928161342955,energy_limited
a,C-S008,0.244,,50.962289714678334,energy_limited
a,C-S008,0.2445,,50.85932110683688,energy_limited
a,C-S008,0.245,,50.756020523227676,energy_limited
a,C-S008,0.2455,,50.65238613372866,energy_limited
a,C-S008,0.246,,50.54841609249352,energy_limited
a,C-S008,0.2465,,50.44410853775595,energy_limited
a,C-S008,0.247,,50.339461591630055,energy_limited
a,C-S008,0.2475,,50.23447335990789,energy_limited
a,C-S008,0.248,,50.12914193185309,energy_limited
a,C-S008,0.2485,,50.02346537999134,energy_limited
a,C-S008,0.249,,49.917441759897024,energy_limited
a,C-S008,0.2495,,49.811069109976415,energy_limited
a,C-S008,0.25,,49.704345451246816,energy_limited
a,C-S008,0.2505,,49.59726878711214,energy_limited
a,C-S008,0.251,,49.48983710313451,energy_limited
a,C-S008,0.2515,,49.38204836680171,energy_limited
a,C-S008,0.252,,49.273900527290806,energy_limited
a,C-S008,0.2525,,49.16539151522717,energy_limited
a,C-S008,0.253,,49.0565192424397,energy_limited
a,C-S008,0.2535,,48.94728160171143,energy_limited
a,C-S008,0.254,,48.8376764665255,energy_limited
a,C-S008,0.2545,,48.72770169080691,energy_limited
a,C-S008,0.255,,48.6173551086593,energy_limited
a,C-S008,0.2555,,48.506634534097095,energy_limited
a,C-S008,0.256,,48.39553776077275,energy_limited
a,C-S008,0.2565,,48.2840625616988,energy_limited
a,C-S008,0.257,,48.172206688965005,energy_limited
a,C-S008,0.2575,,48.059967873450205,energy_limited
a,C-S008,0.258,,47.947343824528716,energy_limited
a,C-S008,0.2585,,47.83433222977113,energy_limited
a,C-S008,0.259,,47.72093075463984,energy_limited
a,C-S008,0.2595,,47.60713704217848,energy_limited
a,C-S008,0.26,,47.49294871269548,energy_limited
a,C-S008,0.2605,,47.37836336344183,energy_limited
a,C-S008,0.261,,47.26337856828227,energy_limited
a,C-S008,0.2615,,47.14799187736061,energy_limited
a,C-S008,0.262,,47.03220081675802,energy_limited
a,C-S008,0.2625,,46.916002888145094,energy_limited
a,C-S008,0.263,,46.799395568426895,energy_limited
a,C-S008,0.2635,,46.68237630938104,energy_limited
a,C-S008,0.264,,46.564942537288665,energy_limited
a,C-S008,0.2645,,46.44709165255797,energy_limited
a,C-S008,0.265,,46.32882102934018,energy_limited
a,C-S008,0.2655,,46.21012801513816,energy_limited
a,C-S008,0.266,,46.09100993040655,energy_limited
a,C-S008,0.2665,,45.97146406814417,energy_limited
a,C-S008,0.267,,45.85148769347799,energy_limited
a,C-S008,0.2675,,45.73107804323863,energy_limited
a,C-S008,0.268,,45.610232325526916,energy_limited
a,C-S008,0.2685,,45.48894771927156,energy_limited
a,C-S008,0.269,,45.36722137377768,energy_limited
a,C-S008,0.2695,,45.24505040826575,energy_limited
a,C-S008,0.27,,45.122431911400795,energy_limited
a,C-S008,0.2705,,44.99936294081171,energy_limited
a,C-S008,0.271,,44.875840522600114,energy_limited
a,C-S008,0.2715,,44.75186165083916,energy_limited
a,C-S008,0.272,,44.62742328706087,energy_limited
a,C-S008,0.2725,,44.502522359732815,energy_limited
a,C-S008,0.273,,44.37715576372327,energy_limited
a,C-S008,0.2735,,44.25132035975473,energy_limited
a,C-S008,0.274,,44.12501297384509,energy_limited
a,C-S008,0.2745,,43.99823039673667,energy_limited
a,C-S008,0.275,,43.870969383312506,energy_limited
a,C-S008,0.2755,,43.743226651999585,energy_limited
a,C-S008,0.276,,43.614998884158325,energy_limited
a,C-S008,0.2765,,43.48628272345848,energy_limited
a,C-S008,0.277,,43.35707477524081,energy_limited
a,C-S008,0.2775,,43.22737160586393,energy_limited
a,C-S008,0.278,,43.097169742036215,energy_limited
a,C-S008,0.2785,,42.96646567013192,energy_limited
a,C-S008,0.279,,42.835255835491786,energy_limited
a,C-S008,0.2795,,42.70353664170687,energy_limited
a,C-S008,0.28,,42.571304449885375,energy_limited
a,C-S008,0.2805,,42.43855557790227,energy_limited
a,C-S008,0.281,,42.30528629963077,energy_limited
a,C-S008,0.2815,,42.17149284415552,energy_limited
a,C-S008,0.282,,42.03717139496636,energy_limited
a,C-S008,0.2825,,41.90231808913274,energy_limited
a,C-S008,0.283,,41.76692901645772,energy_limited
a,C-S008,0.2835,,41.63100021861116,energy_limited
a,C-S008,0.284,,41.494527688241426,energy_limited
a,C-S008,0.2845,,41.357507368064546,energy_limited
a,C-S008,0.285,,41.21993514993094,energy_limited
a,C-S008,0.2855,,41.08180687386806,energy_limited
a,C-S008,0.286,,40.9431183270991,energy_limited
a,C-S008,0.2865,,40.803865243035986,energy_limited
a,C-S008,0.287,,40.66404330024678,energy_limited
a,C-S008,0.2875,,40.52364812139608,energy_limited
a,C-S008,0.288,,40.382675272157805,energy_limited
a,C-S008,0.2885,,40.2411202600991,energy_limited
a,C-S008,0.289,,40.09897853353493,energy_limited
a,C-S008,0.2895,,39.95624548035189,energy_limited
a,C-S008,0.29,,39.81291642680071,energy_limited
a,C-S008,0.2905,,39.66898663625565,energy_limited
a,C-S008,0.291,,39.52445130794041,energy_limited
a,C-S008,0.2915,,39.37930557561901,energy_limited
a,C-S008,0.292,,39.23354450625064,energy_limited
a,C-S008,0.2925,,39.08716309860684,energy_limited
a,C-S008,0.293,,38.94015628185012,energy_limited
a,C-S008,0.2935,,38.7925189140725,energy_limited
a,C-S008,0.294,,38.64424578079261,energy_limited
a,C-S008,0.2945,,38.49533159340949,energy_limited
a,C-S008,0.295,,38.345770987612134,energy_limited
a,C-S008,0.2955,,38.195558521742804,energy_limited
a,C-S008,0.296,,38.04468867511259,energy_limited
a,C-S008,0.2965,,37.89315584626705,energy_limited
a,C-S008,0.297,,37.740954351200635,energy_limited
a,C-S008,0.2975,,37.58807842151786,energy_limited
a,C-S008,0.298,,37.434522202538886,energy_limited
a,C-S008,0.2985,,37.28027975134766,energy_limited
a,C-S008,0.299,,37.12534503478054,energy_limited
a,C-S008,0.2995,,36.96971192735268,energy_limited
a,C-S008,0.3,,36.81337420912056,energy_limited
a,C-S008,0.3005,,36.65632556347699,energy_limited
a,C-S008,0.301,,36.498559574877135,energy_limited
a,C-S008,0.3015,,36.340069726492,energy_limited
a,C-S008,0.302,,36.18084939778702,energy_limited
a,C-S008,0.3025,,36.02089186202222,energy_limited
a,C-S008,0.303,,35.86019028367112,energy_limited
a,C-S008,0.3035,,35.69873771575506,energy_limited
a,C-S008,0.304,,35.536527097089454,energy_limited
a,C-S008,0.3045,,35.37355124943785,energy_limited
a,C-S008,0.305,,35.209802874570656,energy_limited
a,C-S008,0.3055,,35.045274551224026,energy_limited
a,C-S008,0.306,,34.879958731955064,energy_limited
a,C-S008,0.3065,,34.71384773988803,energy_limited
a,C-S008,0.307,,34.54693376534791,energy_limited
a,C-S008,0.3075,,34.37920886237586,energy_limited
a,C-S008,0.308,,34.21066494512134,energy_limited
a,C-S008,0.3085,,34.04129378410537,energy_limited
a,C-S008,0.309,,33.87108700234953,energy_limited
a,C-S008,0.3095,,33.70003607136417,energy_limited
a,C-S008,0.31,,33.52813230698995,energy_limited
a,C-S008,0.3105,,33.35536686508527,energy_limited
a,C-S008,0.311,,33.18173073705284,energy_limited
a,C-S008,0.3115,,33.00721474519805,energy_limited
a,C-S008,0.312,,32.83180953791102,energy_limited
a,C-S008,0.3125,,32.655505584663416,energy_limited
a,C-S008,0.313,,32.478293170811845,energy_limited
a,C-S008,0.3135,,32.300162392198075,energy_limited
a,C-S008,0.314,,32.12110314953654,energy_limited
a,C-S008,0.3145,,31.941105142577495,energy_limited
a,C-S008,0.315,,31.760157864035893,energy_limited
a,C-S008,0.3155,,31.578250593273314,energy_limited
a,C-S008,0.316,,31.39537238972121,energy_limited
a,C-S008,0.3165,,31.211512086030563,energy_limited
a,C-S008,0.317,,31.02665828093561,energy_limited
a,C-S008,0.3175,,30.840799331815383,energy_limited
a,C-S008,0.318,,30.65392334693755,energy_limited
a,C-S008,0.3185,,30.46601817736711,energy_limited
a,C-S008,0.319,,30.27707140852218,energy_limited
a,C-S008,0.3195,,30.0870703513574,energy_limited
a,C-S008,0.32,,29.896002033154577,energy_limited
a,C-S008,0.3205,,29.7038531878979,energy_limited
a,C-S008,0.321,,29.51061024621099,energy_limited
a,C-S008,0.3215,,29.31625932483061,energy_limited
a,C-S008,0.322,,29.120786215590076,energy_limited
a,C-S008,0.3225,,28.92417637388352,energy_limited
a,C-S008,0.323,,28.726414906580775,energy_limited
a,C-S008,0.3235,,28.527486559359797,energy_limited
a,C-S008,0.324,,28.327375703421854,energy_limited
a,C-S008,0.3245,,28.12606632155042,energy_limited
a,C-S008,0.325,,27.92354199347491,energy_limited
a,C-S008,0.3255,,27.71978588049445,energy_limited
a,C-S008,0.326,,27.51478070931542,energy_limited
a,C-S008,0.3265,,27.30850875505172,energy_limited
a,C-S008,0.327,,27.100951823333887,energy_limited
a,C-S008,0.3275,,26.89209123146819,energy_limited
a,C-S008,0.328,,26.68190778858285,energy_limited
a,C-S008,0.3285,,26.47038177469166,energy_limited
a,C-S008,0.329,,26.257492918602857,energy_limited
a,C-S008,0.3295,,26.043220374591765,energy_limited
a,C-S008,0.33,,25.827542697751454,energy_limited
a,C-S008,0.3305,,25.61043781792612,energy_limited
a,C-S008,0.331,,25.391883012126144,energy_limited
a,C-S008,0.3315,,25.171854875313226,energy_limited
a,C-S008,0.332,,24.950329289434595,energy_limited
a,C-S008,0.3325,,24.727281390574593,energy_limited
a,C-S008,0.333,,24.502685534079713,energy_limited
a,C-S008,0.3335,,24.276515257500627,energy_limited
a,C-S008,0.334,,24.04874324117914,energy_limited
a,C-S008,0.3345,,23.819341266291513,energy_limited
a,C-S008,0.335,,23.58828017014291,energy_limited
a,C-S008,0.3355,,23.355529798486014,energy_limited
a,C-S008,0.336,,23.12105895461506,energy_limited
a,C-S008,0.3365,,22.884835344960557,energy_limited
a,C-S008,0.337,,22.646825520883215,energy_limited
a,C-S008,0.3375,,22.40699481633248,energy_limited
a,C-S008,0.338,,22.165307281000434,energy_limited
a,C-S008,0.3385,,21.92172560856098,energy_limited
a,C-S008,0.339,,21.67621105954055,energy_limited
a,C-S008,0.3395,,21.428723378313936,energy_limited
a,C-S008,0.34,,21.179220703663095,energy_limited
a,C-S008,0.3405,,20.92765947226807,energy_limited
a,C-S008,0.341,,20.67399431442945,energy_limited
a,C-S008,0.3415,,20.41817794123211,energy_limited
a,C-S008,0.342,,20.16016102226631,energy_limited
a,C-S008,0.3425,,19.899892052908918,energy_limited
a,C-S008,0.343,,19.63731721004154,energy_limited
a,C-S008,0.3435,,19.372380194934195,energy_limited
a,C-S008,0.344,,19.105022061854235,energy_limited
a,C-S008,0.3445,,18.835181030761376,energy_limited
a,C-S008,0.345,,18.56279228222548,energy_limited
a,C-S008,0.3455,,18.28778773243254,energy_limited
a,C-S008,0.346,,18.010095785836043,energy_limited
a,C-S008,0.3465,,17.729641062645214,energy_limited
a,C-S008,0.347,,17.44634409790914,energy_limited
a,C-S008,0.3475,,17.16012100845023,energy_limited
a,C-S008,0.348,,16.87088312329467,energy_limited
a,C-S008,0.3485,,16.578536572529686,energy_limited
a,C-S008,0.349,,16.282981828653984,energy_limited
a,C-S008,0.3495,,15.984113193456912,energy_limited
a,C-S008,0.35,,15.681818222207484,energy_limited
a,C-S008,0.3505,,15.375977075419092,energy_limited
a,C-S008,0.351,,15.066461786599088,energy_limited
a,C-S008,0.3515,,14.753135432121677,energy_limited
a,C-S008,0.352,,14.435851186548367,energy_limited
a,C-S008,0.3525,,14.114451243230652,energy_limited
a,C-S008,0.353,,13.788765575658617,energy_limited
a,C-S008,0.3535,,13.458610509513917,energy_limited
a,C-S008,0.354,,13.123787068392227,energy_limited
a,C-S008,0.3545,,12.784079047208817,energy_limited
a,C-S008,0.355,,12.43925075573751,energy_limited
a,C-S008,0.3555,,12.089044359663008,energy_limited
a,C-S008,0.356,,11.733176726675502,energy_limited
a,C-S008,0.3565,,11.371335658710425,energy_limited
a,C-S008,0.357,,11.003175355831921,energy_limited
a,C-S008,0.3575,,10.628310908680536,energy_limited
a,C-S008,0.358,,10.246311549167373,energy_limited
a,C-S008,0.3585,,9.85669229461836,energy_limited
a,C-S008,0.359,,9.458903485526388,energy_limited
a,C-S008,0.3595,,9.052317520423014,energy_limited
a,C-S008,0.36,,8.636211798977236,energy_limited
a,C-S008,0.3605,,8.209746439437854,energy_limited
a,C-S008,0.361,,7.771934641269613,energy_limited
a,C-S008,0.3615,,7.321602444656783,energy_limited
a,C-S008,0.362,,6.857332774187682,energy_limited
a,C-S008,0.3625,,6.377385422456497,energy_limited
a,C-S008,0.363,,5.879578760003082,energy_limited
a,C-S008,0.3635,,5.361107686347835,energy_limited
a,C-S008,0.364,,4.818249168253082,energy_limited
a,C-S008,0.3645,,4.245854869876972,energy_limited
a,C-S008,0.365,,3.6364009346422366,energy_limited
a,C-S008,0.3655,,2.977989954746322,energy_limited
a,C-S008,0.366,,2.2493499142085316,energy_limited
a,C-S008,0.3665,,1.4028628321105021,energy_limited
a,C-S008,0.367,,0.22732637073000128,energy_limited
a,C-S012,0.2,,68.10974054874382,energy_limited
a,C-S012,0.2005,,68.04785510506103,energy_limited
a,C-S012,0.201,,67.98582021461513,energy_limited
a,C-S012,0.2015,,67.92363531285048,energy_limited
a,C-S012,0.202,,67.8612998322052,energy_limited
a,C-S012,0.2025,,67.79881320208982,energy_limited
a,C-S012,0.203,,67.7361748488657,energy_limited
a,C-S012,0.2035,,67.67338419582316,energy_limited
a,C-S012,0.204,,67.61044066315957,energy_limited
a,C-S012,0.2045,,67.54734366795708,energy_limited
a,C-S012,0.205,,67.48409262416041,energy_limited
a,C-S012,0.2055,,67.42068694255404,energy_limited
a,C-S012,0.206,,67.35712603073948,energy_limited
a,C-S012,0.2065,,67.29340929311223,energy_limited
a,C-S012,0.207,,67.2295361308387,energy_limited
a,C-S012,0.2075,,67.16550594183248,energy_limited
a,C-S012,0.208,,67.10131812073082,energy_limited
a,C-S012,0.2085,,67.03697205887073,energy_limited
a,C-S012,0.209,,66.9724671442649,energy_limited
a,C-S012,0.2095,,66.90780276157716,energy_limited
a,C-S012,0.21,,66.84297829209812,energy_limited
a,C-S012,0.2105,,66.77799311372019,energy_limited
a,C-S012,0.211,,66.71284660091267,energy_limited
a,C-S012,0.2115,,66.64753812469634,energy_limited
a,C-S012,0.212,,66.58206705261793,energy_limited
a,C-S012,0.2125,,66.51643274872441,energy_limited
a,C-S012,0.213,,66.450634573537,energy_limited
a,C-S012,0.2135,,66.38467188402473,energy_limited
a,C-S012,0.214,,66.31854403357805,energy_limited
a,C-S012,0.2145,,66.25225037198199,energy_limited
a,C-S012,0.215,,66.18579024538916,energy_limited
a,C-S012,0.2155,,66.11916299629235,energy_limited
a,C-S012,0.216,,66.05236796349702,energy_limited
a,C-S012,0.2165,,65.98540448209347,energy_limited
a,C-S012,0.217,,65.91827188342869,energy_limited
a,C-S012,0.2175,,65.85096949507795,energy_limited
a,C-S012,0.218,,65.78349664081613,energy_limited
a,C-S012,0.2185,,65.71585264058876,energy_limited
a,C-S012,0.219,,65.6480368104829,energy_limited
a,C-S012,0.2195,,65.58004846269739,energy_limited
a,C-S012,0.22,,65.51188690551317,energy_limited
a,C-S012,0.2205,,65.44355144326305,energy_limited
a,C-S012,0.221,,65.3750413763015,energy_limited
a,C-S012,0.2215,,65.30635600097358,energy_limited
a,C-S012,0.222,,65.23749460958423,energy_limited
a,C-S012,0.2225,,65.16845649036672,energy_limited
a,C-S012,0.223,,65.09924092745102,energy_limited
a,C-S012,0.2235,,65.02984720083185,energy_limited
a,C-S012,0.224,,64.96027458633634,energy_limited
a,C-S012,0.2245,,64.89052235559134,energy_limited
a,C-S012,0.225,,64.82058977599058,energy_limited
a,C-S012,0.2255,,64.75047611066117,energy_limited
a,C-S012,0.226,,64.6801806184301,energy_limited
a,C-S012,0.2265,,64.60970255379016,energy_limited
a,C-S012,0.227,,64.5390411668656,energy_limited
a,C-S012,0.2275,,64.46819570337746,energy_limited
a,C-S012,0.228,,64.39716540460844,energy_limited
a,C-S012,0.2285,,64.3259495073675,energy_limited
a,C-S012,0.229,,64.25454724395411,energy_limited
a,C-S012,0.2295,,64.18295784212194,energy_limited
a,C-S012,0.23,,64.11118052504247,energy_limited
a,C-S012,0.2305,,64.03921451126791,energy_limited
a,C-S012,0.231,,63.96705901469405,energy_limited
a,C-S012,0.2315,,63.89471324452229,energy_limited
a,C-S012,0.232,,63.82217640522173,energy_limited
a,C-S012,0.2325,,63.74944769649055,energy_limited
a,C-S012,0.233,,63.67652631321715,energy_limited
a,C-S012,0.2335,,63.6034114454407,energy_limited
a,C-S012,0.234,,63.5301022783114,energy_limited
a,C-S012,0.2345,,63.45659799205034,energy_limited
a,C-S012,0.235,,63.38289776190877,energy_limited
a,C-S012,0.2355,,63.309000758127176,energy_limited
a,C-S012,0.236,,63.234906145893575,energy_limited
a,C-S012,0.2365,,63.16061308530173,energy_limited
a,C-S012,0.237,,63.08612073130855,energy_limited
a,C-S012,0.2375,,63.011428233691404,energy_limited
a,C-S012,0.238,,62.936534737004614,energy_limited
a,C-S012,0.2385,,62.86143938053567,energy_limited
a,C-S012,0.239,,62.786141298260894,energy_limited
a,C-S012,0.2395,,62.71063961880076,energy_limited
a,C-S012,0.24,,62.6349334653744,energy_limited
a,C-S012,0.2405,,62.55902195575395,energy_limited
a,C-S012,0.241,,62.48290420221814,energy_limited
a,C-S012,0.2415,,62.40657931150561,energy_limited
a,C-S012,0.242,,62.33004638476736,energy_limited
a,C-S012,0.2425,,62.25330451751904,energy_limited
a,C-S012,0.243,,62.176352799592365,energy_limited
a,C-S012,0.2435,,62.09919031508633,energy_limited
a,C-S012,0.244,,62.02181614231755,energy_limited
a,C-S012,0.2445,,61.944229353770154,energy_limited
a,C-S012,0.245,,61.86642901604519,energy_limited
a,C-S012,0.2455,,61.788414189809444,energy_limited
a,C-S012,0.246,,61.71018392974342,energy_limited
a,C-S012,0.2465,,61.631737284489134,energy_limited
a,C-S012,0.247,,61.55307329659686,energy_limited
a,C-S012,0.2475,,61.474191002471734,energy_limited
a,C-S012,0.248,,61.3950894323193,energy_limited
a,C-S012,0.2485,,61.31576761009072,energy_limited
a,C-S012,0.249,,61.23622455342709,energy_limited
a,C-S012,0.2495,,61.15645927360351,energy_limited
a,C-S012,0.25,,61.076470775471954,energy_limited
a,C-S012,0.2505,,60.996258057403914,energy_limited
a,C-S012,0.251,,60.91582011123219,energy_limited
a,C-S012,0.2515,,60.83515592219197,energy_limited
a,C-S012,0.252,,60.75426446886125,energy_limited
a,C-S012,0.2525,,60.673144723100485,energy_limited
a,C-S012,0.253,,60.59179564999162,energy_limited
a,C-S012,0.2535,,60.51021620777639,energy_limited
a,C-S012,0.254,,60.428405347793756,energy_limited
a,C-S012,0.2545,,60.34636201441656,energy_limited
a,C-S012,0.255,,60.264085144987654,energy_limited
a,C-S012,0.2555,,60.18157366975509,energy_limited
a,C-S012,0.256,,60.09882651180642,energy_limited
a,C-S012,0.2565,,60.015842587002396,energy_limited
a,C-S012,0.257,,59.93262080390966,energy_limited
a,C-S012,0.2575,,59.849160063732924,energy_limited
a,C-S012,0.258,,59.765459260245834,energy_limited
a,C-S012,0.2585,,59.68151727972142,energy_limited
a,C-S012,0.259,,59.59733300086135,energy_limited
a,C-S012,0.2595,,59.512905294724625,energy_limited
a,C-S012,0.26,,59.428233024655064,energy_limited
a,C-S012,0.2605,,59.34331504620811,energy_limited
a,C-S012,0.261,,59.25815020707648,energy_limited
a,C-S012,0.2615,,59.172737347015264,energy_limited
a,C-S012,0.262,,59.08707529776554,energy_limited
a,C-S012,0.2625,,59.00116288297758,energy_limited
a,C-S012,0.263,,58.9149989181325,energy_limited
a,C-S012,0.2635,,58.828582210463544,energy_limited
a,C-S012,0.264,,58.74191155887575,energy_limited
a,C-S012,0.2645,,58.654985753864935,energy_limited
a,C-S012,0.265,,58.56780357743551,energy_limited
a,C-S012,0.2655,,58.48036380301735,energy_limited
a,C-S012,0.266,,58.392665195381426,energy_limited
a,C-S012,0.2665,,58.30470651055434,energy_limited
a,C-S012,0.267,,58.21648649573187,energy_limited
a,C-S012,0.2675,,58.12800388919129,energy_limited
a,C-S012,0.268,,58.039257420202546,energy_limited
a,C-S012,0.2685,,57.95024580893813,energy_limited
a,C-S012,0.269,,57.86096776638204,energy_limited
a,C-S012,0.2695,,57.77142199423729,energy_limited
a,C-S012,0.27,,57.6816071848322,energy_limited
a,C-S012,0.2705,,57.591522021025526,energy_limited
a,C-S012,0.271,,57.50116517611015,energy_limited
a,C-S012,0.2715,,57.41053531371574,energy_limited
a,C-S012,0.272,,57.31963108770977,energy_limited
a,C-S012,0.2725,,57.22845114209737,energy_limited
a,C-S012,0.273,,57.13699411091976,energy_limited
a,C-S012,0.2735,,57.0452586181513,energy_limited
a,C-S012,0.274,,56.953243277595135,energy_limited
a,C-S012,0.2745,,56.86094669277732,energy_limited
a,C-S012,0.275,,56.768367456839464,energy_limited
a,C-S012,0.2755,,56.67550415243019,energy_limited
a,C-S012,0.276,,56.58235535159448,energy_limited
a,C-S012,0.2765,,56.488919615662006,energy_limited
a,C-S012,0.277,,56.39519549513366,energy_limited
a,C-S012,0.2775,,56.30118152956647,energy_limited
a,C-S012,0.278,,56.20687624745688,energy_limited
a,C-S012,0.2785,,56.11227816612248,energy_limited
a,C-S012,0.279,,56.01738579158174,energy_limited
a,C-S012,0.2795,,55.92219761843259,energy_limited
a,C-S012,0.28,,55.826712129728534,energy_limited
a,C-S012,0.2805,,55.73092779685346,energy_limited
a,C-S012,0.281,,55.634843079394486,energy_limited
a,C-S012,0.2815,,55.538456425013045,energy_limited
a,C-S012,0.282,,55.441766269313696,energy_limited
a,C-S012,0.2825,,55.34477103571159,energy_limited
a,C-S012,0.283,,55.24746913529752,energy_limited
a,C-S012,0.2835,,55.149858966701125,energy_limited
a,C-S012,0.284,,55.05193891595223,energy_limited
a,C-S012,0.2845,,54.95370735633968,energy_limited
a,C-S012,0.285,,54.85516264826841,energy_limited
a,C-S012,0.2855,,54.75630313911435,energy_limited
a,C-S012,0.286,,54.657127163077064,energy_limited
a,C-S012,0.2865,,54.55763304102988,energy_limited
a,C-S012,0.287,,54.4578190803683,energy_limited
a,C-S012,0.2875,,54.35768357485547,energy_limited
a,C-S012,0.288,,54.257224804465956,energy_limited
a,C-S012,0.2885,,54.15644103522634,energy_limited
a,C-S012,0.289,,54.055330519053896,energy_limited
a,C-S012,0.2895,,53.95389149359261,energy_limited
a,C-S012,0.29,,53.85212218204661,energy_limited
a,C-S012,0.2905,,53.75002079301089,energy_limited
a,C-S012,0.291,,53.64758552029957,energy_limited
a,C-S012,0.2915,,53.544814542771164,energy_limited
